0	0.0394824
0.132	0.0100098
0.264	0.00268555
0.396	0.024515
0.528	0.000358073
0.66	0.000755208
0.792	0.00235026
0.924	0.00111654
1.056	0.00103516
1.188	0.00100586
1.32	0.000820312
1.452	0.000436198
1.584	0.000764974
1.716	0.000328776
1.848	0.00023763
1.98	0.000729167
2.112	0.00114909
2.244	0.0003125
2.376	0.000537109
2.508	0.00163411
2.64	0.00196615
2.772	0.000384115
2.904	0.00111979
3.036	0.000292969
3.168	0.000279948
3.3	0.00014974
3.432	0.000416667
3.564	0.000279948
3.696	0.000683594
3.828	0.00055013
3.96	0.000826823
4.092	0.000488281
4.224	0.000729167
4.356	0.00161133
4.488	0.00298828
4.62	0.000455729
4.752	0.00144531
4.884	0.000546875
5.016	0.000139974
5.148	0.00023112
5.28	0.00023763
5.412	0.000123698
5.544	4.55729e-05
5.676	0.000296224
5.808	0.000208333
5.94	1.30208e-05
6.072	0.000244141
6.204	0.000179036
6.336	0.00133464
6.468	0.00185547
6.6	0.000579427
6.732	0.00109701
6.864	0.000651042
6.996	0.00055013
7.128	0.000452474
7.26	0.000602214
7.392	0.000302734
7.524	0.000605469
7.656	4.23177e-05
7.788	0.000208333
7.92	0.000498047
8.052	0.000983073
8.184	0.000885417
8.316	0.00148763
8.448	0.000598958
8.58	0.0010319
8.712	0.000146484
8.844	9.4401e-05
8.976	0.000742187
9.108	0.000813802
9.24	0.000748698
9.372	0.000537109
9.504	0.00016276
9.636	5.85937e-05
9.768	0.000625
9.9	0.000296224
10.032	0.000875651
10.164	0.00263672
10.296	0.000608724
10.428	0.00187826
10.56	0.000485026
10.692	0.000436198
10.824	0.000686849
10.956	0.000296224
11.088	0.000498047
11.22	0.000947266
11.352	0.000449219
11.484	0.000843099
11.616	0.000377604
11.748	0.00227214
11.88	0.000413411
12.012	0.00109049
12.144	0.00142904
12.276	0.00113281
12.408	0.000569661
12.54	0.000380859
12.672	0.000670573
12.804	0.000589193
12.936	0.00078776
13.068	0.000240885
13.2	7.8125e-05
13.332	0.00063151
13.464	0.000755208
13.596	0.000472005
13.728	0.00158854
13.86	0.000878906
13.992	0.000605469
14.124	0.00157552
14.256	0.00110352
14.388	0.000634766
14.52	0.000777995
14.652	0.000921224
14.784	0.000250651
14.916	8.46354e-05
15.048	0.0277441
15.18	0.0301335
15.312	0.00269857
15.444	0.000611979
15.576	0.00113932
15.708	0.000524089
15.84	0.00126628
15.972	0.000621745
16.104	0.000472005
16.236	0.000143229
16.368	0.000130208
16.5	0.000309245
16.632	0.00141927
16.764	0.000598958
16.896	0.000371094
17.028	0.00413086
17.16	0.00211589
17.292	0.000432943
17.424	0.00128906
17.556	0.00148763
17.688	0.000397135
17.82	0.000911458
17.952	0.000286458
18.084	0.00047526
18.216	0.00077474
18.348	0.000423177
18.48	4.88281e-05
18.612	0.000104167
18.744	9.76563e-05
18.876	0.000595703
19.008	0.000439453
19.14	0.000791016
19.272	0.0018457
19.404	0.000273438
19.536	0.00131185
19.668	0.000546875
19.8	0.000891927
19.932	0.00023112
20.064	0.000289714
20.196	0.000400391
20.328	0.00112305
20.46	0.000820312
20.592	0.00046224
20.724	0.000283203
20.856	0.00054362
20.988	0.00197266
21.12	0.00220703
21.252	0.00030599
21.384	0.000660807
21.516	0.000374349
21.648	0.0011556
21.78	0.000738932
21.912	0.000869141
22.044	0.000472005
22.176	0.000260417
22.308	0.000537109
22.44	0.000384115
22.572	0.000904948
22.704	0.000439453
22.836	0.00128906
22.968	0.00216797
23.1	0.00187174
23.232	0.0013151
23.364	0.00159505
23.496	0.000179036
23.628	0.000358073
23.76	0.000703125
23.892	0.000442708
24.024	0.0003125
24.156	0.000703125
24.288	0.00100586
24.42	0.000498047
24.552	6.51042e-05
24.684	0.000634766
24.816	0.000608724
24.948	0.00216797
25.08	0.000452474
25.212	0.00103841
25.344	0.000800781
25.476	0.000188802
25.608	0.00038737
25.74	6.51042e-06
25.872	0.000166016
26.004	0.00078125
26.136	0.00023112
26.268	2.92969e-05
26.4	0.000361328
26.532	0.000166016
26.664	0.000371094
26.796	0.00069987
26.928	0.000423177
27.06	0.0015625
27.192	0.00112305
27.324	0.000436198
27.456	0.00101562
27.588	0.000172526
27.72	0.000638021
27.852	0.000403646
27.984	0.000364583
28.116	0.000361328
28.248	0.00023763
28.38	0.00015625
28.512	5.53385e-05
28.644	0.000227865
28.776	0.000751953
28.908	0.00111654
29.04	0.0016862
29.172	0.00031901
29.304	0.000110677
29.436	0.000328776
29.568	0.00210612
29.7	0.000292969
29.832	0.00014974
29.964	0.00233724
30.096	0.000654297
30.228	0.0413021
