0	0.0556934
0.132	0.00794271
0.264	0.00143555
0.396	0.029834
0.528	0.000100911
0.66	0.000244141
0.792	0.00164714
0.924	0.00023763
1.056	0.000501302
1.188	0.00116211
1.32	0.000569661
1.452	0.000208333
1.584	0.000690104
1.716	7.8125e-05
1.848	0.000166016
1.98	0.000283203
2.112	0.000657552
2.244	2.60417e-05
2.376	0.000481771
2.508	0.000820312
2.64	0.00131836
2.772	0.000299479
2.904	0.000680339
3.036	0
3.168	4.88281e-05
3.3	0.000113932
3.432	0.000390625
3.564	0
3.696	6.83594e-05
3.828	0.000179036
3.96	0.000852865
4.092	0
4.224	0.000804036
4.356	0.00102539
4.488	0.00244141
4.62	0.000133464
4.752	0.000852865
4.884	0.000179036
5.016	0
5.148	0
5.28	0
5.412	3.25521e-06
5.544	2.60417e-05
5.676	0.000240885
5.808	0
5.94	0
6.072	1.30208e-05
6.204	0
6.336	0.000891927
6.468	0.00147461
6.6	2.60417e-05
6.732	0.00120117
6.864	0.000566406
6.996	0.000221354
7.128	0
7.26	3.25521e-05
7.392	6.83594e-05
7.524	3.90625e-05
7.656	0
7.788	3.58073e-05
7.92	0.000472005
8.052	0.000120443
8.184	0.000436198
8.316	0.00148763
8.448	0.000611979
8.58	0.000517578
8.712	0
8.844	0
8.976	0.000820312
9.108	0.000332031
9.24	0.000725911
9.372	0.000224609
9.504	0
9.636	8.46354e-05
9.768	0.000332031
9.9	4.23177e-05
10.032	0.000875651
10.164	0.0020931
10.296	4.23177e-05
10.428	0.000472005
10.56	6.1849e-05
10.692	8.13802e-05
10.824	0.00016276
10.956	7.48698e-05
11.088	1.30208e-05
11.22	0.00112305
11.352	0.000589193
11.484	0.00115234
11.616	6.51042e-06
11.748	0.00190755
11.88	0.000240885
12.012	0.00114258
12.144	0.00112956
12.276	0.000566406
12.408	0.000152995
12.54	0.000175781
12.672	0.000846354
12.804	0.000621745
12.936	0.000442708
13.068	4.88281e-05
13.2	3.58073e-05
13.332	0.000136719
13.464	0.00054362
13.596	9.4401e-05
13.728	0.00114583
13.86	0.000270182
13.992	0.000192057
14.124	0.00111003
14.256	0.00142578
14.388	0.000429687
14.52	0.000416667
14.652	0.000804036
14.784	2.60417e-05
14.916	0
15.048	0.0360872
15.18	0.042679
15.312	0.00322266
15.444	0.000244141
15.576	0.000201823
15.708	0.000133464
15.84	0.000729167
15.972	0.000263672
16.104	0.00054362
16.236	0
16.368	0
16.5	0.000211589
16.632	0.000703125
16.764	0.000406901
16.896	0.000413411
17.028	0.00703776
17.16	0.00198242
17.292	0.000380859
17.424	0.00108073
17.556	0.000615234
17.688	0
17.82	0.000677083
17.952	5.20833e-05
18.084	0.000201823
18.216	0.00054362
18.348	0.000270182
18.48	0
18.612	0
18.744	0
18.876	0.000511068
19.008	1.30208e-05
19.14	0.000113932
19.272	0.00119792
19.404	5.20833e-05
19.536	0.000813802
19.668	0.000110677
19.8	0.000498047
19.932	0.000123698
20.064	0.000380859
20.196	0.000218099
20.328	0.000875651
20.46	0.000888672
20.592	0.000247396
20.724	0.000273438
20.856	0.000598958
20.988	0.00244466
21.12	0.00120117
21.252	0.000130208
21.384	5.20833e-05
21.516	0.000113932
21.648	0.00185547
21.78	0.00038737
21.912	0.00129883
22.044	0.000257161
22.176	0.000270182
22.308	0.000260417
22.44	0.000175781
22.572	0.000253906
22.704	0.000107422
22.836	0.00151042
22.968	0.00164062
23.1	0.0010026
23.232	0.000367839
23.364	0.000800781
23.496	0
23.628	0
23.76	0.00100911
23.892	1.30208e-05
24.024	0.000709635
24.156	0.000546875
24.288	0.000452474
24.42	0.00046224
24.552	8.78906e-05
24.684	0.000423177
24.816	0.000302734
24.948	0.00158529
25.08	0
25.212	0.000250651
25.344	0.000358073
25.476	0
25.608	5.53385e-05
25.74	0
25.872	0
26.004	0.000338542
26.136	0
26.268	0
26.4	0
26.532	6.51042e-05
26.664	5.85937e-05
26.796	9.76563e-05
26.928	0
27.06	0.0016569
27.192	0.000758464
27.324	0.000120443
27.456	0.000390625
27.588	0
27.72	0.000227865
27.852	3.25521e-06
27.984	0.000211589
28.116	0
28.248	5.20833e-05
28.38	0
28.512	2.27865e-05
28.644	6.83594e-05
28.776	0.000250651
28.908	0.000742187
29.04	0.000598958
29.172	0.000104167
29.304	0
29.436	0
29.568	0.00258138
29.7	0
29.832	0
29.964	0.00230469
30.096	7.16146e-05
30.228	0.0599935
